raman_shift_cm-1,lactose,casein,melamine,starch,tg_base,carotene
854.0,0.48166101987126253,0.0020239837010336726,0.00294399622658835,0.14577190586887098,0.001802287889439744,0.0011500721566807533
856.0,0.38568135301740475,0.0020621984760648125,0.0029442316477058857,0.18060439203336634,0.0018276262992515892,0.0011715801479810337
858.0,0.30170223699623944,0.0021017962101151067,0.002947377182243663,0.22387287924527627,0.001853584977044942,0.0011937955036242522
860.0,0.23587003038303175,0.0021428510251732254,0.002953495540711822,0.273454101218774,0.0018801860201757446,0.00121675262025115
862.0,0.1863611112729042,0.0021854422361698286,0.0029626612742871703,0.32122169659542094,0.0019074525586896996,0.0012404881255552503
864.0,0.14946067656921408,0.0022296547981822687,0.0029749615326300277,0.3521904764520902,0.0019354088148822758,0.0012650410592832913
866.0,0.12179163508299162,0.0022755797993569225,0.002990496943024614,0.35244593666828944,0.0019640801669414394,0.0012904530718565277
868.0,0.10078461782807537,0.002323315004972579,0.0030093826249115965,0.32199005588565566,0.0019934932169975504,0.0013167686426152315
870.0,0.08459874262313344,0.002372965458802776,0.0030317493563403993,0.27474133558413794,0.0020236758639342557,0.0013440353199492073
872.0,0.07193837888942999,0.0024246441487815744,0.003057744911739602,0.22568908378155933,0.002054657381346558,0.0013723039858758936
874.0,0.06189136175482748,0.0024784727449551425,0.0030875355937709627,0.18296398893541618,0.002086468501067926,0.0014016291479709072
876.0,0.053809964937517975,0.002534582418833347,0.003121307985999166,0.14869394669527208,0.0021191415027277008,0.0014320692619511012
878.0,0.047228564490583165,0.0025931147545684118,0.0031592709578011366,0.12216639284532686,0.002152710309843593,0.0014636870886661605
880.0,0.04180783115561669,0.0026542227639139893,0.0032016579585098593,0.10187259938972507,0.0021872105930022035,0.0014965500897818314
882.0,0.03729700065642329,0.0027180720186963823,0.003248729644428156,0.08635186265136129,0.0022226798807338183,0.0015307308670485032
884.0,0.033508215115670946,0.002784841916606731,0.0033007768902924895,0.07442708980888274,0.0022591576787468143,0.001566307650757849
886.0,0.030298898025886534,0.0028547270985548384,0.003358124246307366,0.06521308158783362,0.0022966855982526056,0.0016033648438152147
888.0,0.027559502229534506,0.002927939038679641,0.003421133913370484,0.058062264972383815,0.0023353074941848875,0.0016419936288177665
890.0,0.025204884332861256,0.003004707831470252,0.0034902103230226127,0.05250555620314378,0.0023750696141979395,0.0016822926466535135
892.0,0.023168154139363527,0.003085284204414822,0.0035658054255559993,0.0482041214386128,0.002416020759418995,0.0017243687564550778
894.0,0.0213962337021068,0.0031699417892837884,0.0036484248103233227,0.04491370785715234,0.0024582124580301633,0.0017683378882917802
896.0,0.019846611867044017,0.0032589796907183735,0.0037386348075219202,0.04245939116434819,0.002501699152867681,0.0018143260018094536
898.0,0.018484945000498656,0.0033527253974170957,0.003837070751753069,0.040718137493013375,0.0025465384043516204,0.0018624701661845004
900.0,0.017283263769445053,0.0034515380891179115,0.003944446625969393,0.03960705502691979,0.0025927911101995085,0.0019129197793143512
902.0,0.0162186189473399,0.003555812402039548,0.004061566351950762,0.0390758198649976,0.0026405217435345025,0.001965837947203136
904.0,0.015272048723557944,0.003665982726818523,0.0041893370526830025,0.03910228958845844,0.00268979861117506,0.002021403048120353
906.0,0.014427783900951103,0.003782528126688567,0.004328784686198532,0.039690744441128675,0.0027406941340911723,0.0020798105104369194
908.0,0.013672630849727621,0.003905977980235595,0.004481072543819846,0.040872553613475186,0.002793285152234946,0.002141274838232117
910.0,0.012995488528698036,0.004036918473200807,0.004647523223917944,0.04270940147100944,0.002847653256204365,0.002206031925009403
912.0,0.012386967519699808,0.004176000088351136,0.00482964484266769,0.0452995815043722,0.002903885148482119,0.002274341703399719
914.0,0.011839087337360069,0.004323946272472849,0.00502916243573442,0.04878834123161611,0.0029620730373112756,0.002346491187869369
916.0,0.01134503427868651,0.004481563496449779,0.005248055752632606,0.053383924372488345,0.003022315066631445,0.0024227979785659574
918.0,0.010898966449541705,0.00464975296992747,0.0054886049666093215,0.05938191162547509,0.0030847157859092396,0.0025036143080107527
920.0,0.010495855818729603,0.004829524328509278,0.005753446241783026,0.0672017998623437,0.0031493866641623463,0.002589331728989927
922.0,0.010131359532424635,0.005022011681716846,0.006045639649504306,0.07744140672852727,0.003216446653005767,0.0026803865624900054
924.0,0.009801714501551465,0.005228492497894613,0.006368752654012053,0.09095584135018522,0.003286022804151577,0.00277726624986499
926.0,0.009503650614978971,0.005450409912841873,0.006726963358391667,0.10896506130461556,0.00335825094748117,0.0028805167849043282
928.0,0.009234318948073087,0.005689399188790034,0.007125189007133724,0.13317579088831966,0.003433276436594817,0.002990751440765621
930.0,0.0089912321128325,0.0059473192281128805,0.007569247011446309,0.16583415398225954,0.0035112549696431233,0.0031086610560260982
932.0,0.008772214493181111,0.006226290273467838,0.008066058184950748,0.20941218038882578,0.003592353494277134,0.003235026206255669
934.0,0.008575360571400752,0.006528739218492217,0.00862390522203157,0.2651217528920254,0.003676751206739981,0.0033707316663013505
936.0,0.008398999911875257,0.006857454331776829,0.0092527641174189,0.32886197331889766,0.0037646406564890663,0.00351678366891929
938.0,0.008241667650571077,0.007215651690294626,0.009964732805085683,0.3851005498704628,0.0038562289693140224,0.003674330594212705
940.0,0.008102079561155481,0.007607056266158855,0.010774590675850878,0.40842322699384664,0.0039517392037385505,0.003844687890578626
942.0,0.007979110945011534,0.008036001467055789,0.011700536167811429,0.3847101998576195,0.004051411857606563,0.004029368243809635
944.0,0.00787177873299486,0.008507552072110063,0.012765169394563382,0.3280772443200766,0.0041555065442065026,0.004230118293427711
946.0,0.007779226299473438,0.009027657038674199,0.01399681603550975,0.26393450178758654,0.0042643038601438065,0.004448963567393009
948.0,0.007700710580042587,0.009603340734443163,0.015431332609444619,0.2078099763736072,0.004378107470504137,0.004688263800219139
950.0,0.007635591157974739,0.010242943993216711,0.01711460005195975,0.16380001008907435,0.004497246440748378,0.004950781460403535
952.0,0.007583321044565343,0.010956430321179494,0.01910601566580217,0.13068779023220584,0.004622077849351884,0.005239767204924233
954.0,0.007543438927897611,0.011755778063761484,0.021483455166305166,0.10599586330944735,0.004752989720575297,0.005559067192898338
956.0,0.007515562705390524,0.012655487080597747,0.02435043359413289,0.08747204790489937,0.0048904043230905475,0.005913258859693994
958.0,0.007499384149574954,0.013673239522603473,0.02784660815456884,0.07340276161464206,0.005034781887676223,0.006307824070346792
960.0,0.007494664585265313,0.01483077027261613,0.03216344108456771,0.06256018640396,0.005186624806076912,0.006749371823328323
962.0,0.007501231480789958,0.01615502599823076,0.03756794671085428,0.054080102670744125,0.0053464823836806355,0.007245927291361584
964.0,0.00751897587713558,0.017679726505125,0.044439249070875396,0.04735402450629826,0.005514956231263027,0.007807310615899698
966.0,0.007547850597511888,0.019447494460599065,0.05332552573214932,0.04194984226992898,0.00569270639611672,0.008445638517706782
968.0,0.0075878691965979295,0.02151279980851383,0.06503301698575509,0.03755692704051501,0.005880458350974869,0.009175996012076448
970.0,0.007639105624146114,0.023946090248010178,0.08076302243056697,0.033948921988530965,0.006079010980929245,0.010017346805175187
972.0,0.007701694592190044,0.026839677538095193,0.102309910152354,0.030958586797984723,0.0062892457348851785,0.010993783299429107
974.0,0.007775832649283928,0.030316270135230687,0.1322917925368082,0.028460690529613593,0.0065121371400558205,0.012136267115564944
976.0,0.007861779979433084,0.03454157154622191,0.17419233286245925,0.026360261173909733,0.006748764916922411,0.01348508961177982
978.0,0.007959862958096217,0.039743253563254304,0.2313222484990445,0.02458441818148914,0.00700032797968106,0.015093407703449437
980.0,0.00807047751331033,0.04624014048602947,0.30226564942098033,0.023076623594335887,0.007268160665630769,0.01703241570597533
982.0,0.008194093357108656,0.05448810845358222,0.37053184652987103,0.021792584198447807,0.007553751609008186,0.019399056056403064
984.0,0.008331259171534586,0.06515392788110136,0.4007140233265836,0.02069729448450535,0.007858765764011271,0.022327753170164978
986.0,0.008482608855354196,0.07923665589210227,0.3705189978608583,0.01976287774415503,0.008185070192788425,0.026008661816196477
988.0,0.008648868962812594,0.0982706663738307,0.30223994534280035,0.01896699253865332,0.008534764372994361,0.03071669439756409
990.0,0.008830867495402822,0.12466694215451705,0.2312836755227815,0.018291644592629913,0.008910215953958727,0.03685874013026589
992.0,0.009029544242770532,0.16227127278231954,0.17414087073320397,0.017722292939363827,0.009314103110869361,0.045052030880811764
994.0,0.009245962910988986,0.21716838769735972,0.13222741420775744,0.01724717219181455,0.00974946492624709,0.05625584679975274
996.0,0.00948132532729233,0.2982768754357587,0.10223258175018202,0.016856775470985255,0.010219761585492412,0.07199128542946766
998.0,0.009736988072203617,0.41494403122347323,0.0806727032119864,0.016543458243151527,0.01072894663267345,0.09468583726520968
1000.0,0.010014481965700307,0.5618527564484936,0.064929659285164,0.016301134357800628,0.01128155412671447,0.12808806839569975
1002.0,0.010315534927287172,0.682957821181835,0.053209074900240245,0.016125043431246967,0.011882804311171434,0.177139248355676
1004.0,0.010642098845309457,0.6829823246892757,0.04430964340405943,0.01601157438504037,0.01253873242364457,0.2445001098194079
1006.0,0.010996381234644801,0.5619262831227098,0.03742511737133135,0.015958134099708223,0.013256346607400894,0.31724768167049466
1008.0,0.011380882642019417,0.41506662955131407,0.03200731201085084,0.015963053247938497,0.014043822664433415,0.3523051537923145
1010.0,0.01179844098503733,0.29844862633265057,0.027677095962246177,0.01602552375240275,0.014910745769115677,0.3173649545796887
1012.0,0.012252284298362889,0.21738940466373835,0.024167447466626572,0.016145564205408885,0.015868412475240387,0.24473490543088108
1014.0,0.01274609372664669,0.16254170212346575,0.02128689673536052,0.016324011163845388,0.016930210724739228,0.17749206761099678
1016.0,0.013284079073196666,0.12498696326463513,0.01889577888141388,0.01656253562916063,0.01811210157515863,0.12855966610944652
1018.0,0.013871069819013785,0.09864049208545522,0.016890571041413713,0.016863685352921955,0.019433234687847294,0.09527722624630756
1020.0,0.014512625313335026,0.07965653289217489,0.015193389525125105,0.01723095498027838,0.02091674125707619,0.07270374204142317
1022.0,0.015215168865367246,0.06562413719532245,0.013744828891090776,0.017668887566722774,0.022590764479807738,0.05709091801696946
1024.0,0.015986151821683132,0.05500896600091599,0.01249899988917112,0.018183212804484684,0.024489811041855214,0.046011542914212784
1026.0,0.016834255511854065,0.04681199770552691,0.01142003749771062,0.018781029531247526,0.026656540669604285,0.0379448087127191
1028.0,0.01776964135046851,0.04036649811565792,0.010479607333172491,0.01947104297356879,0.02914415940884311,0.03193173683841086
1030.0,0.018804262629045047,0.035216628093131724,0.009655100363075384,0.020263870985687417,0.03201965316398589,0.027355410954872903
1032.0,0.019952255948477906,0.031043601198944518,0.008928309001645979,0.021172438683470258,0.03536820182901788,0.023809273381873157
1034.0,0.02123043631080279,0.027619784445590635,0.008284444466955658,0.022212487920988948,0.039299266452883605,0.02101876148849153
1036.0,0.022658928307515185,0.024779514162913123,0.007711399175198784,0.023403237856895732,0.043955063339505517,0.018794090952652547
1038.0,0.02426197764218113,0.02240012285530136,0.007199187207104474,0.024768246656083005,0.04952245502458448,0.017001231159296897
1040.0,0.026069003947930377,0.020389340945717236,0.0067395156523083,0.0263365440344222,0.05624971804626296,0.015543659781977496
1042.0,0.02811597983330804,0.018676764240166635,0.006325453172238628,0.028144132703481716,0.06447016767455267,0.01435063220364778
1044.0,0.03044725587561103,0.01720796773081912,0.005951171503377458,0.030235998125953376,0.07463504773756459,0.01336947444277638
1046.0,0.03311800240474113,0.01594037523118165,0.00561174220225592,0.03266882702267234,0.08735775199770855,0.01256041538550922
1048.0,0.03619751506945317,0.014840315081826315,0.005302975599847626,0.03551472617803574,0.10346823572780656,0.011893055534467484
1050.0,0.039773746197693464,0.01388089055492459,0.005021292277659584,0.0388663705909505,0.12406450854288932,0.011343911628697237
1052.0,0.04395960022818471,0.013040418637095772,0.00476361979929185,0.04284421959360953,0.15051234554011747,0.01089468192148615
1054.0,0.04890180563790162,0.012301271121596619,0.004527309201086413,0.04760676146166379,0.18425282769515594,0.010531002741268733
1056.0,0.05479360852059013,0.011649004322376318,0.004310067050771671,0.0533652432869286,0.22609206744256075,0.010241545552392666
1058.0,0.06189322576145748,0.011071698462267413,0.004109899853935496,0.06040510488034934,0.2744677563905734,0.010017353734706351
1060.0,0.07055111880822074,0.010559451174842154,0.003925068316259742,0.0691174834472488,0.32276500697231963,0.00985135067952285
1062.0,0.08125098558607852,0.01010398552699386,0.003754049519677407,0.08004579740554682,0.3586190723893786,0.009737972120378647
1064.0,0.09467237457423655,0.009698344015904796,0.003595505489483189,0.09395445502819624,0.3707589925178058,0.009672889883118246
1066.0,0.11178767191935599,0.009336647731635625,0.003448256950530925,0.11192816091932982,0.3600701975567443,0.009652803934492405
1068.0,0.13401361836414497,0.009013905359894705,0.0033112613184480507,0.13550688272791742,0.339624501529714,0.009675286298207698
1070.0,0.1634470877364465,0.008725860628238834,0.003183594164238656,0.16683872779850706,0.3235919086476479,0.009738665096605627
1072.0,0.2032199462551877,0.008468869643042099,0.003064433541004865,0.2087461988405473,0.32003720819719284,0.009841940319258127
1074.0,0.2579754679320724,0.008239801643661598,0.0029530466796744434,0.2643348036640456,0.3304775235193111,0.009984725350127446
1076.0,0.3342697490861452,0.00803595823416719,0.002848778653990339,0.3351360058476257,0.35024173560545097,0.010167210094747341
1078.0,0.4399103817648768,0.007855007294645206,0.0027510426891871284,0.41604202088268527,0.367859406035432,0.010390142939352786
1080.0,0.5789091092843499,0.007694928630814805,0.0026593118479964653,0.48765824929813506,0.36828094362010877,0.010654829887453253
1082.0,0.7354958480530337,0.007553969068682918,0.002573111875132359,0.5182409230348344,0.3435059719756664,0.010963150160825847
1084.0,0.8519041768317979,0.007430605194746005,0.0024920150197001415,0.4901687089360901,0.29975543759886436,0.011317588402874584
1086.0,0.8536445341645227,0.007323512321214124,0.0024156346859757188,0.42112052391788013,0.25025969556474137,0.01172128445139838
1088.0,0.7407646884947523,0.00723153854857525,0.0023436207882099854,0.34290086355529475,0.20478096985208263,0.01217810251874191
1090.0,0.5878529155086403,0.00715368302559908,0.002275655705694567,0.27497164770932303,0.16707496428185994,0.01269272259585118
1092.0,0.4527842619433278,0.007089077685183097,0.002211450751195323,0.22251867874340678,0.1372230753911829,0.013270758057801396
1094.0,0.3514552888530767,0.007036971874882992,0.0021507430797412463,0.18410441676205982,0.11396123108056423,0.013918904883966951
1096.0,0.28000878149674807,0.006996719412260704,0.002093292976220126,0.15674011474252786,0.09584012619829381,0.014645129735675251
1098.0,0.2308336718570928,0.006967767683912755,0.00203888146973317,0.1377524183722906,0.08162083215396165,0.015458906518913372
1100.0,0.19763231572349882,0.0069496484782192915,0.001987308230561692,0.1251882600098844,0.07034447218844177,0.016371514221849556
1102.0,0.1761112546381686,0.006941970299316649,0.0019383897121911236,0.1177680731032145,0.06129661353581908,0.01739641306960484
1104.0,0.16362435862542274,0.006944411956499592,0.001891957506355206,0.11476139348218589,0.053951273787233904,0.018549721828991377
1106.0,0.15876511769695242,0.006956717261498288,0.001847856883695718,0.11589389356397516,0.04792103225879034,0.01985082707091978
1108.0,0.16111888510772165,0.006978690697641408,0.001805945496533983,0.12130994536774643,0.04291864116679427,0.02132316630598258
1110.0,0.1711935943500824,0.007010193951222541,0.001766092223544668,0.13159327742946253,0.03872908030717041,0.022995242555520636
1112.0,0.19051871262753614,0.0070511432175528995,0.001728176138912155,0.14784180801417432,0.03518964164385987,0.024901950217716916
1114.0,0.22188444390652898,0.007101507213108754,0.001692085590918609,0.17177363029832032,0.032175813945768766,0.0270863242468111
1116.0,0.26956226979576575,0.007161305841597485,0.0016577173769295678,0.20576505701052922,0.02959125334573064,0.02960187163037175
1118.0,0.33879683258439897,0.0072306094762743574,0.001624976003464134,0.2524834254765996,0.027360609434419723,0.032515713649615426
1120.0,0.43221538800454595,0.00730953883394959,0.001593773021509538,0.31320521811761975,0.025424348370088872,0.03591287167041035
1122.0,0.5385245154466237,0.0073982654282687774,0.0015640264285028621,0.383249775387367,0.023734980032080914,0.03990218786730934
1124.0,0.6168157450593529,0.007497012601416461,0.0015356601294884077,0.4450908245134852,0.02225428005119205,0.044624617266019066
1126.0,0.6143954273645933,0.007606057144738943,0.0015086034508945793,0.47009596427372713,0.02095122323834914,0.05026501141989171
1128.0,0.5311959952321575,0.0077257315302487785,0.00148279070118178,0.4423474904186626,0.01980043067021302,0.057069124533665826
1130.0,0.4197714632485184,0.007856426786899419,0.0014581607733116164,0.37769922044401044,0.01878099134306814,0.06536855678231372
1132.0,0.3208766272304084,0.007998596068256657,0.001434656784593591,0.30471617643522825,0.01787555966717143,0.07561795280012641
1134.0,0.24562594652463687,0.008152758972124613,0.0014122257499918772,0.24084992798139085,0.01706965805864628,0.0884514002147199
1136.0,0.1911734693836876,0.00831950668823184,0.0013908182854329644,0.19069454745010525,0.016351133455724053,0.10476925334770731
1138.0,0.15199636957905227,0.008499508067733717,0.0013703883380546146,0.15286929491227078,0.015709730394405822,0.12587337420670452
1140.0,0.12345725713244299,0.008693516728609513,0.0013508929406857721,0.12457720456242509,0.015136753110953598,0.15367852880262034
1142.0,0.10227059662758871,0.008902379334703546,0.0013322919881527545,0.1032763533733907,0.014624796203809983,0.19103775357435296
1144.0,0.08621904511700539,0.009127045213997244,0.0013145480332751218,0.0870320528324138,0.01416752850998034,0.24221262677431776
1146.0,0.07381691594716962,0.009368577514699366,0.0012976261006501203,0.07445717183451259,0.013759518597352378,0.3134211231520468
1148.0,0.0640594984519154,0.009628166137130894,0.0012814935165318395,0.06457451039784676,0.013396093037788433,0.41293690427767477
1150.0,0.05625647431181163,0.009907142726677155,0.001266119753293899,0.056695299930544306,0.013073220680814642,0.5486228883368145
1152.0,0.04992484336787416,0.010206998070173667,0.001251476287125782,0.050329803734167,0.012787417688046546,0.7171163038285286
1154.0,0.04472036507041313,0.010529402307352888,0.0012375364677555856,0.04512546037613985,0.012535669251854148,0.879251734086246
1156.0,0.040393282167100406,0.01087622845338809,0.001224275399118344,0.04082494330470686,0.012315364806906263,0.9509379622775248
1158.0,0.036759322134493407,0.011249579831898938,0.0012116698300012046,0.03723779489306643,0.01212424422148439,0.8792286558340692
1160.0,0.033680394070096806,0.011651822144821949,0.0011996980537964,0.034221126846387694,0.011960352978771075,0.7170700824726081
1162.0,0.03105152165749994,0.012085621062411017,0.0011883398165816765,0.031666356502125674,0.011822004764817243,0.5485533938076729
1164.0,0.028791849723377932,0.012553986411154645,0.0011775762328269514,0.029489981835124194,0.011707750197753386,0.412843940551492
1166.0,0.02683835505073302,0.01306032427966595,0.0011673897080966087,0.02762708386083799,0.01161635068300882,0.3133044271365857
1168.0,0.02514138145368966,0.013608498665662697,0.0011577638681800721,0.026026691824123392,0.011546756577568665,0.24207186680572612
1170.0,0.02366142482336956,0.014202904667950694,0.0011486834941399357,0.02464843633435511,0.011498089004504703,0.1908725275092379
1172.0,0.022366787569317016,0.014848555707954528,0.0011401344628177977,0.023460104281983456,0.011469624786192728,0.153488361685412
1174.0,0.021231846467312174,0.015551187874758364,0.0011321036923837005,0.022435833176360134,0.011460784067689831,0.1256577154876094
1176.0,0.020235759253212592,0.016317385263917863,0.001124579092556319,0.021554764595070944,0.0114711202860276,0.10452747362141376
1178.0,0.01936148917561585,0.017154731173799738,0.00111754951915829,0.020800031420821246,0.011500312210834307,0.08818278744436263
1180.0,0.01859506291798143,0.018071991300616142,0.0011110047327047832,0.020157990825745688,0.011548157839995665,0.075321707984737
1182.0,0.017925001961021193,0.01907933672341801,0.0011049353607540308,0.01961764055285485,0.011614569983594263,0.06504378901895176
1184.0,0.017341884484481,0.020188616611539336,0.0010993328637763523,0.019170173830579323,0.011699573412225729,0.056714845417497065
1186.0,0.016838006824244692,0.02141369337771263,0.0010941895043236163,0.018808640784822313,0.011803303483693886,0.04988012871648564
1188.0,0.01640712195497166,0.022770856652237277,0.0010894983193043284,0.018527693169132033,0.011926006196483051,0.044207927779877636
1190.0,0.016044238554235916,0.024279337250564848,0.00108525309519088,0.01832339574832254,0.012068039650544427,0.039452369418876435
1192.0,0.015745468657783285,0.025961948626133456,0.0010814483460051684,0.018193092514559594,0.012229876926938875,0.03542847408026593
1194.0,0.015507915240789724,0.027845891641936453,0.001078079293947027,0.018135319623041272,0.012412110428801384,0.03199514861289416
1196.0,0.015329593608157352,0.029963769510561327,0.0010751418525468273,0.018149759889488033,0.0126154577579651,0.029043401346261738
1198.0,0.015209382499237414,0.03235487427515357,0.0010726326122394735,0.018237236178426937,0.01284076923546344,0.02648804864679869
1200.0,0.01514700249544466,0.03506682524923312,0.0010705488282718653,0.01839974325496722,0.01308903721115493,0.024261792611464907
1202.0,0.015143020809186548,0.038157664543478007,0.0010688884108699995,0.01864051986768534,0.013361407349155944,0.022310933484188025
1204.0,0.015198882953133342,0.04169854623432114,0.0010676499176052584,0.01896416516289984,0.01365919212308273,0.020592225358551056
1206.0,0.015316973255907045,0.04577719425931748,0.0010668325479122791,0.019376806201503984,0.013983886810023554,0.01907054237862731
1208.0,0.015500707824793491,0.05050234811653917,0.001066436139723186,0.019886326596387012,0.014337188336766211,0.01771712690498929
1210.0,0.015754665498203344,0.056009458180167525,0.0010664611681950446,0.020502670414670045,0.014721017408643138,0.016508260603852583
1212.0,0.01608476475618533,0.06246791552728988,0.001066908746519224,0.021238240900929038,0.015137544443580425,0.015424246373061645
1214.0,0.016498497699911508,0.0700900606142025,0.0010677806288130805,0.022108420836746325,0.015589219945493482,0.01444862116361667
1216.0,0.017005236392833765,0.07914201268671686,0.0010690792151060707,0.02313225124880374,0.016078810087030847,0.013567542036051736
1218.0,0.017616632532621104,0.08995578762661009,0.0010708075584441716,0.024333318837866207,0.016609438438138842,0.012769303417298067
1220.0,0.018347139249333237,0.10294079570055042,0.0010729693741484481,0.02574092153650585,0.017184634982058022,0.012043954606145506
1222.0,0.019214694756665394,0.11858979354523587,0.0010755690512758364,0.027391608325115432,0.017808393814517782,0.011382994518935503
1224.0,0.02024162302571622,0.13746820186749284,0.0010786116663428482,0.02933122713820035,0.018485241238436867,0.01077912641812177
1226.0,0.02145582869152994,0.16016411705515074,0.0010821029993860177,0.03161766800344926,0.019220316362734524,0.010226059569733999
1228.0,0.022892395156665944,0.18715734286920185,0.001086049552446667,0.0343245637692581,0.02001946681260377,0.009718347875840817
1230.0,0.02459574098542196,0.21854288220040588,0.0010904585705820364,0.037546315894971885,0.02088936278961421,0.00925125783406511
1232.0,0.026622557150818627,0.25354226877155484,0.0010953380655202012,0.04140495644583886,0.02183763352270979,0.008820659905447597
1234.0,0.029045846801435765,0.28982807233721264,0.0011006968420925571,0.04605954456389317,0.02287303117794774,0.008422938678752535
1236.0,0.03196053480789814,0.3229863436476343,0.001106544527595215,0.051719014084624246,0.02400562861578726,0.008054918214129231
1238.0,0.03549132667921184,0.3468974707513815,0.0011128916042495492,0.05865957256694432,0.025247059094238546,0.007713799711667062
1240.0,0.03980379959365133,0.35577800893862044,0.0011197494449525548,0.06724768510954576,0.026610808242056447,0.007397109238902931
1242.0,0.045120119908666004,0.3471939965708094,0.0011271303525298652,0.07796875408067691,0.028112571542726582,0.007102653708392844
1244.0,0.05174127539431965,0.3235805527251434,0.0011350476027284144,0.09145826213865,0.029770694416537034,0.006828483653563833
1246.0,0.060078100219642924,0.29072229238578634,0.001143515491212118,0.1085225938835898,0.03160671709526522,0.006572861631691952
1248.0,0.07069297332809579,0.25474002372055415,0.0011525493848528372,0.13011269380174156,0.0336460533120856,0.006334235304604287
1250.0,0.08435078132365444,0.22004893179450447,0.0011621657776406413,0.15716043611461442,0.03591884102277393,0.006111214423858527
1252.0,0.10206564925928446,0.1889777367732621,0.0011723823515723288,0.19009373423033493,0.03846101584193023,0.005902551087797737
1254.0,0.12509401263907213,0.16230626464183473,0.00118321804291573,0.22776952649356116,0.04131567490903739,0.005707122750714763
1256.0,0.15473282314678424,0.13994095923332256,0.0011946931142899492,0.26582432907265563,0.04453482233302482,0.005523917555309902
1258.0,0.19159606910429988,0.12140356972497113,0.0012068292330489477,0.29569556706825395,0.0481816198367355,0.0053520216332604564
1260.0,0.23386261093646782,0.10610768054609779,0.0012196495565082834,0.30727257282548665,0.0523333115238774,0.005190608078593839
1262.0,0.2745656827492645,0.0934897044060332,0.0012331788246131156,0.2957809606708217,0.05708505527129902,0.0050389273474398455
1264.0,0.3008593860430071,0.08305889916726948,0.0012474434607104919,0.2659954539928528,0.06255498292079353,0.004896298877808142
1266.0,0.30081538962948096,0.07440808325345091,0.0012624716811613374,0.22802706127541542,0.06889093828816072,0.0047621037560084
1268.0,0.2744335841206981,0.06720772245015627,0.0012782936146084666,0.19043870452627906,0.07627952139093602,0.004635778283560605
1270.0,0.2336420812599414,0.061194477920908555,0.001294941431807457,0.15759422423505137,0.08495831956670712,0.004516808321011251
1272.0,0.1912865580875902,0.05615914272299398,0.001312449487028679,0.13063705169499965,0.09523255563239649,0.004404724303839906
1274.0,0.15433355565593632,0.05193587738323359,0.001330854472152652,0.10913965976639799,0.10749785170128948,0.004299096841300995
1276.0,0.12460398390972582,0.04839327938581984,0.0013501955847089041,0.09217058106295903,0.1222713918810986,0.004199532822154406
1278.0,0.10148361864733281,0.04542724792805622,0.0013705147112526548,0.07877930279603695,0.14023437695924174,0.004105671962245295
1280.0,0.08367526452358309,0.04295540374301319,0.001391856627636164,0.06815990166348272,0.1622889514387225,0.004017183738162909
1282.0,0.06992223296880884,0.04091278441126758,0.0014142692179151535,0.059677391181398455,0.18963171178450478,0.003933764659037417
1284.0,0.05921013472735206,0.039248560228646846,0.0014378037138383444,0.05284690595757418,0.22384069370445936,0.0038551358351648747
1286.0,0.05077380598975483,0.03792356051331696,0.0014625149571034196,0.047302565375469785,0.26695642092310573,0.0037810408077824506
1288.0,0.04405057558098567,0.036908447020984114,0.0014884616868296883,0.042768801502042916,0.32149403526719117,0.0037112436091120346
1290.0,0.0386292998654482,0.03618241344173759,0.0015157068550012169,0.03903738402508789,0.39022011543899204,0.0036455270258851664
1292.0,0.034208661945293116,0.03573232651669247,0.0015443179729797577,0.03595003131207785,0.4753189087704698,0.0035836910430672316
1294.0,0.030566143994322722,0.035552256067074905,0.0015743674925809252,0.03338557448104583,0.576281687973052,0.0035255514475064937
1296.0,0.027535792049731524,0.03564337000133094,0.0016059332256574584,0.03125057453496952,0.6859236986491255,0.003470938573820675
1298.0,0.02499249518432888,0.03601419841443836,0.0016390988066489127,0.029472476277662984,0.7858578572897694,0.00341969617706466
1300.0,0.022840890759077546,0.03668130083843185,0.0016739542031483172,0.02799460121385781,0.8477492695550877,0.003371680418651154
1302.0,0.02100750132662768,0.03767040568096489,0.0017105962802156163,0.026772468873257564,0.8478794695263849,0.0033267589536667493
1304.0,0.01943512036525297,0.039018134841922306,0.0017491294249496808,0.025771079801916726,0.7862487911320984,0.003284810109176865
1306.0,0.018078767163813358,0.04077448455017946,0.0017896662387326926,0.024962898754697312,0.6865763702026662,0.0032457221443762717
1308.0,0.01690274349275653,0.04300631228311819,0.001832328305603313,0.024326352054078668,0.5771977771774334,0.0032093925845444004
1310.0,0.015878470269507294,0.045802187504477336,0.0018772470464226846,0.023844706669981765,0.4765007820550379,0.0031757276217294203
1312.0,0.01498288150807618,0.04927910973554878,0.0019245646698991567,0.023505236635752998,0.3916708404332269,0.0031446415759314146
1314.0,0.014197220282590585,0.05359178623005271,0.0019744352331684967,0.023298609599343316,0.3232173999988459,0.0031160564112996877
1316.0,0.01350612752886874,0.05894538117960094,0.002027025826528038,0.02321844594424325,0.268956957724667,0.0030899013025163643
1318.0,0.01289694621928325,0.065612832952047,0.0020825178991458896,0.02326101735841872,0.22612370810559607,0.003066112247120195
1320.0,0.01235918543415658,0.07395776973423784,0.0021411087451705182,0.023425062655824714,0.1922033167304025,0.0030446317200413884
